,eta,M,M_sqr,U,U_sqr
261,-1.1187290969899668,-999.86,999769.48,-549.7544749163882,302231.6640238389
262,-1.12876254180602,-1001.16,1002365.84,-559.7959063545152,313373.2992824421
263,-1.1387959866220738,-1000.8,1001641.76,-569.9050234113715,324793.74504121905
264,-1.148829431438127,-1001.5,1003047.48,-580.0906755852843,336507.3155540005
265,-1.1588628762541808,-1000.68,1001397.52,-590.1129030100338,348235.638025745
266,-1.1688963210702341,-1003.32,1006693.2,-600.3890568561874,360468.71806182043
267,-1.1789297658862878,-1003.4,1006855.76,-610.4061270903012,372597.9671500546
268,-1.1889632107023411,-1003.36,1006768.12,-620.540127090301,385071.9957669556
269,-1.1989966555183948,-1003.24,1006542.84,-630.4484046822746,397467.8024460243
270,-1.2090301003344481,-1004.52,1009108.16,-640.68491638796,410479.8014763191
271,-1.2190635451505019,-1004.0,1008052.72,-650.6037993311039,423288.2348471184
272,-1.2290969899665551,-1006.42,1012918.6,-661.0417926421405,436979.0602032371
273,-1.2391304347826089,-1006.14,1012356.6,-671.3926956521741,450770.3179009455
274,-1.2491638795986622,-1006.36,1012793.12,-681.3965618729096,464303.5048449748
275,-1.2591973244147159,-1006.46,1012997.24,-691.6257391304351,478348.63006214274
276,-1.2692307692307692,-1007.06,1014197.56,-701.4655384615384,492056.5520236686
277,-1.279264214046823,-1006.51,1013098.18,-711.8202240802676,506690.98287512467
278,-1.2892976588628762,-1007.225,1014537.19,-721.9108344481606,521157.7467459256
279,-1.29933110367893,-1007.85,1015801.76,-732.2048528428096,536126.9247211107
280,-1.3093645484949832,-1007.32,1014729.12,-742.0970969899665,550711.5055683939
281,-1.319397993311037,-1009.66,1019444.6,-752.8253779264217,566749.4077447637
282,-1.3294314381270902,-1008.36,1016822.0,-762.6734849498328,581674.3500537039
283,-1.339464882943144,-1009.4,1018912.24,-773.1758528428095,597802.932508746
284,-1.3494983277591972,-1010.0,1020122.24,-783.3573110367892,613651.1100877976
285,-1.359531772575251,-1009.16,1018439.68,-793.2310836120403,629219.1001990717
286,-1.3695652173913042,-1009.58,1019282.8,-803.529652173913,645663.221326276
287,-1.379598662207358,-1011.02,1022185.0,-813.8998394648829,662435.9229036008
288,-1.3896321070234112,-1010.26,1020651.0,-823.9117324414714,678833.8983780493
289,-1.399665551839465,-1010.68,1021498.4,-834.1439799331102,695799.8771137998
290,-1.4096989966555187,-1010.56,1021260.64,-844.3914180602011,713001.0526616798
291,-1.419732441471572,-1011.32,1022793.0,-854.69181270903,730501.4197316362
292,-1.4297658862876257,-1011.68,1023525.76,-864.831551839465,747938.5709770009
293,-1.439799331103679,-1012.22,1024609.32,-875.4086789297659,766343.2028461047
294,-1.4498327759197327,-1013.06,1026312.12,-885.7535919732445,784562.7798351342
295,-1.459866220735786,-1012.56,1025303.12,-895.6981404682275,802279.4348828223
296,-1.4698996655518397,-1012.7,1025589.08,-905.949391304348,820749.707250935
297,-1.479933110367893,-1012.72,1025621.36,-916.0858595317726,839217.3617465306
298,-1.4899665551839467,-1013.16,1026513.92,-926.3025150501675,858040.8534217653
299,-1.5,-1013.76,1027734.08,-936.87,877730.5692
300,-1.5,-1013.56,1027323.6,-936.9000000000003,877785.1128
301,-1.4899665551839465,-1014.06,1028335.0,-926.7794849498327,858923.3233893806
302,-1.479933110367893,-1012.7,1025581.96,-916.2482608695652,839514.7413632108
303,-1.4698996655518395,-1012.82,1025823.16,-906.0477792642142,820925.2690856389
304,-1.459866220735786,-1012.35,1024875.74,-895.562568561873,802036.6521159495
305,-1.4498327759197325,-1011.82,1023805.16,-885.3777993311036,783898.0841054977
306,-1.439799331103679,-1012.3,1024783.08,-875.2868628762542,766131.9636334898
307,-1.4297658862876255,-1011.78,1023720.36,-865.2085284280937,748588.5637085357
308,-1.419732441471572,-1010.74,1021621.4,-854.5523678929766,730262.8602516439
309,-1.4096989966555185,-1010.54,1021226.04,-844.2552240802677,712772.0545653674
310,-1.399665551839465,-1011.08,1022305.72,-834.1908461538463,695878.1695191532
311,-1.3896321070234114,-1010.2,1020535.44,-823.9363545150503,678875.0115614862
312,-1.379598662207358,-1009.71,1019543.78,-813.7815652173915,662243.591034803
313,-1.3695652173913044,-1009.28,1018667.2,-803.4487826086959,645532.2855629491
314,-1.359531772575251,-1009.92,1019962.8,-793.3943277591975,629478.0222880193
315,-1.3494983277591972,-1009.0,1018115.28,-783.0758127090303,613211.637072328
316,-1.339464882943144,-1009.8,1019727.04,-773.0876387959869,597667.2268547065
317,-1.3294314381270902,-1008.66,1017426.24,-762.6463143812708,581632.5428234
318,-1.319397993311037,-1008.7,1017507.16,-752.539755852843,566319.198873863
319,-1.3093645484949832,-1008.22,1016537.08,-742.3935250836121,551150.5570026464
320,-1.2993311036789297,-1008.19,1016485.58,-732.2356254180602,536172.322580244
321,-1.2892976588628762,-1007.18,1014449.24,-721.8408160535118,521057.2912865045
322,-1.2792642140468227,-1006.72,1013522.62,-711.7633695652173,506609.8354460318
323,-1.2692307692307692,-1006.74,1013568.48,-701.6413846153846,492303.6532757396
324,-1.2591973244147157,-1006.12,1012325.44,-691.2636120401337,477848.5448062997
325,-1.2491638795986622,-1005.26,1010586.6,-681.0604816053511,463845.54198902467
326,-1.2391304347826086,-1004.79,1009640.42,-670.9948695652174,450236.2953368619
327,-1.2290969899665551,-1005.38,1010826.52,-660.9755317725753,436891.1012911712
328,-1.2190635451505016,-1005.15,1010365.34,-650.9137224080267,423690.77509592735
329,-1.2090301003344481,-1004.95,1009961.14,-640.8477993311037,410687.60488279554
330,-1.1989966555183946,-1003.75,1007560.46,-630.4688929765886,397493.0353226362
331,-1.1889632107023411,-1003.27,1006597.38,-620.3221204013379,384801.9750592946
332,-1.1789297658862876,-1003.42,1006898.04,-610.4957056856188,372706.8551940404
333,-1.1688963210702341,-1002.3,1004650.12,-600.3367826086958,360406.4498868023
334,-1.1588628762541806,-1002.15,1004353.86,-589.9234314381272,348012.30132838787
335,-1.148829431438127,-1000.86,1001772.28,-579.847424749164,336226.30663343816
336,-1.1387959866220736,-1001.82,1003693.16,-569.8785953177257,324763.7285830539
337,-1.12876254180602,-1000.78,1001602.2,-559.9849765886287,313585.10490533215
338,-1.1187290969899666,-999.685,999417.23,-549.7206973244147,302195.24047829775
339,-1.108695652173913,-1000.26,1000566.44,-539.6739130434784,291250.03518034035
340,-1.0986622073578596,-999.36,998779.44,-529.5730635451506,280450.13156225556
341,-1.088628762541806,-998.46,996979.0,-519.6942742474916,270084.5501994296
342,-1.0785953177257526,-997.5,995064.84,-509.69682943143823,259793.01350351796
343,-1.068561872909699,-996.98,994023.96,-499.54381605351176,249546.2255916444
344,-1.0585284280936453,-996.32,992715.76,-489.1990434782607,239318.8233775594
345,-1.048494983277592,-996.58,993230.36,-479.4691304347827,229893.1763994498
346,-1.0384615384615383,-995.38,990854.36,-469.68784615384607,220609.31497988157
347,-1.028428093645485,-994.465,989030.53,-459.58324414715725,211219.2130667667
348,-1.0183946488294313,-994.07,988246.06,-449.4835685618728,202038.03290491374
349,-1.008361204013378,-993.92,987929.44,-439.46036789297665,193128.6273638685
350,-0.9983277591973244,-993.13,986382.02,-429.74324749163884,184682.28944792793
351,-0.9882943143812709,-992.2,984550.08,-419.45961872909703,175949.34881870676
352,-0.9782608695652174,-991.31,982781.58,-409.9147826086957,168033.28609905485
353,-0.9682274247491639,-990.445,981060.49,-400.01001170568566,160011.87361344285
354,-0.9581939799331104,-989.92,980023.04,-390.0853846153846,152171.6228841244
355,-0.9481605351170569,-989.96,980100.0,-379.8610033444815,144298.26476636284
356,-0.9381270903010033,-987.58,975414.84,-370.00555183946483,136909.4918850035
357,-0.9280936454849498,-987.88,975977.12,-360.2431505016721,129780.31418117018
358,-0.9180602006688963,-986.7,973653.32,-350.694,122990.11053726467
359,-0.9080267558528428,-986.35,972967.38,-340.7341906354515,116105.20049989596
360,-0.8979933110367893,-984.66,969647.0,-330.94609364548495,109530.47379919687
361,-0.8879598662207357,-983.6,967548.08,-321.1453244147157,103139.61483998614
362,-0.8779264214046822,-984.48,969280.8,-311.3350033444816,96934.00164505093
363,-0.8678929765886287,-982.06,964550.2,-301.6489765886287,90998.92959259964
364,-0.8578595317725752,-981.09,962640.24,-292.0299080267559,85288.32513895258
365,-0.8478260869565217,-979.98,960449.12,-282.30860869565214,79704.65785406428
366,-0.8377926421404682,-979.95,960434.7,-272.5528996655519,74292.56518513439
367,-0.8277591973244147,-977.55,955724.66,-263.17000334448164,69267.82702817867
368,-0.8177257525083612,-976.455,953580.33,-253.47139966555187,64255.95452210715
369,-0.8076923076923077,-975.46,951636.02,-243.98953846153847,59540.8611621302
370,-0.7976588628762542,-974.52,949818.04,-234.50851505016726,55006.6449591705
371,-0.7876254180602007,-973.45,947726.69,-224.5464632107024,50431.933534291595
372,-0.7775919732441472,-972.095,945095.95,-215.25876923076927,46347.927403146525
373,-0.7675585284280936,-971.03125,943029.2975,-205.47144230769226,42230.10004897762
374,-0.7575250836120401,-969.42375,939914.4675,-196.15193227424746,38488.85328560194
375,-0.7474916387959866,-969.68,940416.8,-187.01769230769224,34988.74305405532
376,-0.7374581939799331,-966.28,933830.4,-178.03910367892976,31713.0707123634
377,-0.7274247491638796,-965.435,932224.77,-167.8388127090301,28185.030085448707
378,-0.717391304347826,-963.88,929215.36,-158.6266304347826,25179.189980529296
379,-0.7073578595317725,-962.14,925858.68,-149.0492909698997,22229.946869064108
380,-0.697324414715719,-959.965,921689.79,-140.08403177257526,19642.551798699118
381,-0.6872909698996655,-959.5,920810.68,-130.62768561872912,17086.177839684122
382,-0.677257525083612,-957.2,916427.76,-121.50090301003344,14786.197463352762
383,-0.6672240802675585,-957.06,916135.5,-111.95347826086957,12555.529474909681
384,-0.657190635451505,-955.9,913969.08,-102.91452842809366,10619.725138483916
385,-0.6471571906354515,-954.14,910574.76,-94.12856187290974,8886.234600624162
386,-0.637123745819398,-951.26,905066.14,-84.92683444816059,7236.403940719911
387,-0.6270903010033445,-948.6625,900160.465,-76.15392767558532,5828.086197341479
388,-0.6170568561872909,-946.955,896917.31,-66.80707525083606,4489.631155851717
389,-0.6070234113712374,-944.37,892083.38,-57.710698996655466,3363.2157028959355
390,-0.5969899665551839,-941.27,886188.22,-49.84824581939795,2515.231851714182
391,-0.5869565217391304,-940.405,884565.67,-40.482847826086925,1668.6870924385607
392,-0.5769230769230769,-938.66,881311.74,-31.645615384615358,1038.1497976331345
393,-0.5668896321070234,-935.4375,875274.245,-23.202070234113698,575.433100388138
394,-0.5568561872909699,-932.5,869755.72,-14.998394648829423,266.11717435822834
395,-0.5468227424749164,-927.5,860542.84,-7.456093645484937,105.36835920850977
396,-0.5367892976588629,-928.6225,862592.135,2.32363043478261,50.309873377255315
397,-0.5267558528428093,-925.295,856436.88,10.673443143812703,163.68632255343888
398,-0.5167224080267558,-923.0275,852249.985,19.0785075250836,413.2128364542898
399,-0.5066889632107023,-921.5,849423.8,28.43712040133778,854.0539374481261
400,-0.49665551839464883,-916.78,840783.96,36.28915384615382,1364.9638979541598
401,-0.4866220735785953,-915.12,837828.48,44.40840802675582,2032.6283726982895
