,eta,M,M_sqr,U,U_sqr
0,1.0,1017.32,1034956.56,-37.41,1411.19
1,0.9949874686716792,1017.28,1034871.04,-32.260852130325816,1048.3585138284311
2,0.9899749373433584,1017.1,1034508.76,-27.483508771929834,766.734888599946
3,0.9849624060150376,1016.88,1034062.96,-22.128571428571437,501.37863078749547
4,0.9799498746867168,1016.86,1034022.2,-17.37182957393484,313.96716163843206
5,0.974937343358396,1017.54,1035403.48,-11.617744360902257,146.49829335242868
6,0.9699248120300752,1016.96,1034219.92,-7.014736842105248,58.807623947085524
7,0.9649122807017544,1017.18,1034674.84,-1.6894736842105351,16.40948599569104
8,0.9598997493734336,1016.04,1032352.32,2.503458646616532,17.42648689392649
9,0.9548872180451128,1017.44,1035197.68,8.92954887218044,89.25784442308758
10,0.949874686716792,1016.32,1032920.88,12.94335839598999,178.91983492566044
11,0.9448621553884712,1016.43,1033147.9,18.16875939849625,343.61851919900045
12,0.9398496240601504,1016.32,1032923.12,23.042030075187967,544.1466306744303
13,0.9348370927318296,1016.64,1033571.84,28.217218045112787,809.0651756584447
14,0.9298245614035088,1016.04,1032353.12,32.99105263157893,1101.519332102184
15,0.924812030075188,1016.12,1032514.24,38.16000000000002,1468.0808739894858
16,0.9197994987468672,1015.6,1031458.8,42.90162907268168,1852.3789198560294
17,0.9147869674185464,1014.78,1029798.6,47.22248120300751,2247.1598151393514
18,0.9097744360902256,1016.38,1033043.32,53.67345864661657,2893.715963027873
19,0.9047619047619048,1015.29,1030832.52,57.914285714285704,3370.1745918367337
20,0.899749373433584,1016.02,1032312.12,63.50664160401002,4046.655798707294
21,0.8947368421052632,1015.7,1031662.04,68.32578947368418,4683.664127423818
22,0.8897243107769424,1015.92,1032109.84,73.76127819548874,5453.667729913756
23,0.8847117794486216,1015.78,1031826.92,78.69746867167916,6207.965183196082
24,0.8796992481203008,1016.12,1032522.0,84.32,7126.029525693932
25,0.87468671679198,1015.26,1030774.12,88.34556390977448,7822.769827450835
26,0.8696741854636592,1014.84,1029923.2,92.98984962406011,8666.639216525022
27,0.8646616541353384,1014.86,1029959.08,98.42947368421054,9700.496597885685
28,0.8596491228070176,1014.52,1029272.24,103.10877192982456,10648.170070791008
29,0.8546365914786967,1014.06,1028339.96,107.7272180451128,11625.804157511575
30,0.849624060150376,1014.56,1029355.04,113.4954135338346,12900.860462999606
31,0.8446115288220551,1014.92,1030087.28,118.56686716791981,14082.205645065042
32,0.8395989974937343,1014.92,1030082.72,123.71418546365916,15323.461857023514
33,0.8345864661654135,1014.36,1028944.96,128.15887218045114,16443.516639154273
34,0.8295739348370927,1014.76,1029757.52,133.76155388471176,17910.28734329558
35,0.8245614035087719,1013.92,1028054.16,138.20070175438596,19117.15841181902
36,0.8195488721804511,1013.64,1027487.12,142.9224812030075,20447.296999830396
37,0.8145363408521303,1014.52,1029274.96,148.98659147869677,22217.010265576224
38,0.8095238095238095,1014.12,1028466.48,153.75571428571428,23666.36850340135
