,eta,M,M_sqr,U,U_sqr
77,0.30701754385964913,1009.48,1019088.0,890.7763298245612,793572.0099175918
78,0.30451127819548873,1010.4,1020946.84,894.8986045112781,800946.8423867279
79,0.30200501253132833,1010.505,1021157.57,897.1915248120299,805056.0137413621
80,0.29949874686716793,1010.1,1020344.68,899.4951157894735,809197.3828856577
81,0.29699248120300753,1009.73,1019595.42,901.2251819548873,812321.2152643336
82,0.29448621553884713,1010.24,1020615.0,904.895245614035,818913.3016373563
83,0.29197994987468673,1010.36,1020863.92,908.0431378446114,824634.8417681765
84,0.2894736842105263,1010.24,1020621.52,909.2709052631577,826879.8583336956
85,0.2869674185463659,1009.425,1018978.69,911.1640635338346,830322.0423829625
86,0.2844611528822055,1009.06,1018238.52,912.7608290726816,833230.576144082
87,0.2819548872180451,1010.16,1020461.6,917.6456511278193,842171.0897018042
88,0.2794486215538847,1009.14,1018400.84,918.5652180451127,843855.1627069573
89,0.2769423558897243,1009.535,1019201.59,921.5491987468671,849358.3090688756
90,0.2744360902255639,1009.4,1018929.76,923.4034105263158,852797.06398242
91,0.2719298245614035,1008.845,1017808.25,925.2626561403507,856217.8343040098
92,0.2694235588972431,1008.9,1017922.12,927.8165714285715,860953.3466500208
93,0.2669172932330827,1008.8,1017717.44,930.4462345864662,865841.4628308874
94,0.2644110275689223,1008.82,1017751.4,932.9196671679196,870429.3170676775
95,0.2619047619047619,1008.62,1017355.48,935.165619047619,874641.8682048798
96,0.2593984962406015,1008.81,1017738.3,938.1774030075187,880282.5204361585
97,0.2568922305764411,1008.11,1016327.46,939.4037734335839,882591.553323262
98,0.2543859649122807,1009.28,1018686.4,944.1065333333332,891438.1873546273
99,0.2518796992481203,1007.72,1015547.92,944.2265894736842,891680.639815018
100,0.2493734335839599,1008.27,1016649.08,947.1234481203007,897160.4097544525
101,0.2468671679197995,1009.08,1018273.92,951.4344781954887,905305.6156740645
102,0.2443609022556391,1008.16,1016442.24,951.6835127819547,905850.5617458732
103,0.2418546365914787,1008.04,1016195.2,954.1896521303258,910607.2695398934
104,0.2393483709273183,1007.56,1015219.92,956.2233553884711,914474.2057583455
105,0.2368421052631579,1008.14,1016387.64,959.5288,920801.2594866704
106,0.2343358395989975,1007.28,1014668.8,961.2401954887218,924121.0758596786
107,0.2318295739348371,1007.66,1015427.56,963.441011528822,928363.9489433969
108,0.2293233082706767,1007.32,1014742.16,965.9700451127819,933222.3712506348
109,0.2268170426065163,1006.6,1013285.52,966.9095649122806,935039.4749213278
110,0.2243107769423559,1006.7775,1013647.745,969.8715067669173,940779.4003209776
111,0.2218045112781955,1007.98,1016060.44,974.4142887218044,949605.5186642827
112,0.2192982456140351,1006.3,1012693.24,974.4073754385965,949609.2319331389
113,0.2167919799498747,1007.06,1014215.08,977.9054686716792,956418.7921062633
114,0.2142857142857143,1005.66,1011408.44,978.8322285714286,958257.6449051428
115,0.2117794486215539,1007.32,1014735.2,983.3323258145363,967077.7681621918
116,0.2092731829573935,1007.78,1015670.36,986.975871679198,974265.1780023281
117,0.2067669172932331,1005.3,1010682.2,985.5380180451127,971428.4756995747
118,0.2042606516290727,1005.68,1011452.64,989.0587478696741,978391.028019637
119,0.2017543859649123,1006.24,1012568.48,991.7762666666667,983764.5440276663
120,0.1992481203007519,1005.36,1010816.96,992.911109774436,986056.6666586105
121,0.1967418546365915,1004.75,1009570.18,994.2364215538846,988636.9051280633
122,0.1942355889724311,1005.31,1010707.94,998.1803200501253,996509.296361565
123,0.1917293233082707,1005.11,1010313.86,1000.4437398496241,1001057.3055192071
124,0.1892230576441103,1003.64,1007376.0,1001.5173704260653,1003215.8100414225
125,0.1867167919799499,1005.22,1010516.28,1005.1265463659148,1010416.749332393
126,0.1842105263157895,1005.44,1010971.76,1007.9153684210526,1016074.0817178946
