,eta,M,M_sqr,U,U_sqr
0,0.5,1013.5,1027208.04,642.7469999999998,413182.79029999994
1,0.4974937343358396,1013.22,1026638.92,645.2729984962406,416420.9263456908
2,0.4949874686716792,1013.14,1026476.12,647.1675959899748,418884.8508016504
3,0.4924812030075188,1013.64,1027493.2,650.5343533834586,423258.8314937891
4,0.4899749373433584,1013.02,1026240.04,652.133688972431,425343.5822953007
5,0.487468671679198,1013.3,1026803.96,655.6157949874686,429890.7807304543
6,0.4849624060150376,1012.79,1025771.58,657.1283248120301,431869.6971045015
7,0.4824561403508772,1012.94,1026086.6,659.5942771929824,435144.6046555481
8,0.4799498746867168,1013.18,1026568.12,662.3599859649122,438803.48576987704
9,0.4774436090225564,1013.14,1026479.4,664.6823819548871,441867.5984752336
10,0.474937343358396,1012.26,1024699.24,666.41232481203,444172.63716006593
11,0.4724310776942356,1012.42,1025027.0,669.3929283208018,448146.2562282892
12,0.4699248120300752,1012.94,1026071.8,671.6859609022555,451220.72665472596
13,0.4674185463659148,1013.8,1027815.36,676.4068776942356,457583.8699270152
14,0.4649122807017544,1012.76,1025713.12,677.1420385964911,458591.3653363187
15,0.462406015037594,1011.64,1023448.8,677.8853789473684,459609.08510343573
16,0.4598997493734336,1012.12,1024414.16,681.4154656641605,464382.7657001063
17,0.4573934837092732,1012.54,1025266.12,684.5211020050125,468635.11330098705
18,0.4548872180451128,1012.54,1025268.32,686.9820962406014,472013.1643889961
19,0.4523809523809524,1011.48,1023131.44,688.335514285714,473890.41478237626
20,0.449874686716792,1012.27,1024725.82,691.8662508771929,478757.5012043103
21,0.4473684210526316,1011.2,1022557.84,692.5042526315789,479625.7205640109
22,0.4448621553884712,1012.6,1025391.12,697.0412814536338,485938.67313444405
23,0.4423558897243108,1011.5,1023164.6,697.6526175438595,486799.7117344093
24,0.4398496240601504,1012.18,1024546.12,701.3282075187972,491949.0699634113
25,0.43734335839599,1011.63,1023422.22,703.1615383458645,494501.8656581828
26,0.4348370927318296,1012.39,1024965.98,707.0715756892231,500022.9245522305
27,0.4323308270676692,1011.67,1023509.78,708.350772180451,501837.78054048686
28,0.4298245614035088,1011.38,1022919.32,710.3442350877191,504664.8593978121
29,0.4273182957393484,1011.68,1023527.36,714.343826566416,510350.4687008118
30,0.424812030075188,1011.44,1023042.88,716.2379203007519,513057.8581903784
31,0.4223057644110276,1010.72,1021591.44,717.6019177944862,515032.74520966946
32,0.4197994987468672,1011.82,1023811.32,721.0774711779446,520035.5227884515
33,0.41729323308270677,1010.54,1021219.56,722.1768962406015,521611.8164089873
34,0.41478696741854637,1011.42,1023003.92,726.1204654135338,527327.2899952558
35,0.41228070175438597,1010.59,1021331.1,727.581545614035,529461.0336201421
36,0.40977443609022557,1010.2,1020530.96,729.4894646616541,532219.8701852075
37,0.40726817042606517,1011.43,1023018.86,733.5204543859649,538117.8585391336
38,0.40476190476190477,1010.775,1021701.11,735.2525857142857,540673.8361907664
39,0.40225563909774437,1010.9,1021946.44,738.0541744360903,544786.3834933515
40,0.39974937343358397,1011.66,1023482.6,741.9477488721803,550545.9197080624
41,0.39724310776942356,1010.61,1021365.86,742.7763428571427,551795.5311869283
42,0.39473684210526316,1010.55,1021249.28,744.9110342105263,554979.6943707395
43,0.39223057644110276,1011.42,1023004.6,748.8813503759396,560902.773441334
44,0.38972431077694236,1009.88,1019894.72,748.7714130325812,560760.668847915
45,0.38721804511278196,1009.85,1019836.46,751.0544571428571,564178.0574053
46,0.38471177944862156,1010.48,1021101.12,755.1484411027569,570319.8139718889
47,0.38220551378446116,1009.04,1018202.32,754.8565483709274,569904.5279735285
